English,Hindi,len_eng_words,len_hin_words
we re very afraid,हम बहत डर हए ह |,3,6
mugal e azam,मगल-ए-आजम,3,3
like a man,मरद की तरह |,3,4
ship post position,पद जहाज पोजीशन,3,3
billion dollars,१३५ अरब डॉलर,3,3
indian national fund,भारत की लोक निधि,3,4
agraa nagar district,आगरा जिला,3,2
and lasting change,और सथायी परिवरतन,3,3
called ackermann steering,जिसका नाम ackermann steering ह |,3,6
from poor countries,गरीब दशो स।,3,3
he said leonardo,लओनारदो,3,1
we re being corrected,हम सही किया जा रहा ह,3,6
some recent stories,कछ हाल ही क समाचार:,3,5
migrating hindi literature,परवासी हिदी साहितय,3,3
also we see,इसक अलावा हम दखत ह,3,5
to their advantage,अपन लाभ क लिए,3,4
dance is performed,नतय किया जाता ह।,3,4
and tissue engineering,और ऊतक इजीनियरिग,3,3
about the villages,उन गावो क बार म,3,5
they re difficult integrals,उसम काफी जटिलता ह |,3,5
present contemporary india,आज क भारत का।,3,4
photos like this,इस तरह की फोटो:,3,4
welcome to romela,romela म आपका सवागत ह,3,5
there are many,ऐस बहत स ह |,3,5
mumbai thane museum,मबई यौन सगरहालय,3,3
making terrible decisions,जिनहोन बहत खराब निरणय लिए,3,5
microsoft s indic imi,माइकरोसाफट का इणडिक आईएमई,3,4
on the contrary,इसक विपरीत,3,2
swami vivekananda s concern,सवामी विवकानद क विचार,3,4
first world war,परथम विशवयदध,3,2
one simple answer,एक सीधा सरल उततर ह कि,3,6
google dictionary english hindi,गगल शबदकोश अगरजी-हिनदी,3,4
or our jobs,हमारी नौकरिया,3,2
lesson kingdom workplace,पाठ 1 राजय कारयपालिका,3,4
very very sadly,बहत बहत दख की बात ह,3,6
rai barailey district,रायबरली जिला,3,2
it becomes kite shaped,य पतग जसा लगन लगता ह।,3,6
even more unstable,और असथिर हो गयी,3,4
thanks a lot,धनयवाद |,3,2
beyond this lesson,इसक अतिरिकत पठन,3,3
they are domestics,य घर पर रहन वाल लोग ह।,3,7
anybody all right,बशक ठीक,3,2
another problem arises,एक उलझन और सामन आती ह।,3,6
category freedom fighter,शरणी:सवततरता सनानी,3,2
now my perspective,अब मरा नजरिया,3,3
that s almost twice,य लगभग दो गना ह,3,5
the epiphany is,आतमबोध यह ह कि,3,4
history tells us,इतिहास गवाह ह,3,3
and creating swastikas,और सवासतिक बनान म।,3,4
believe in yagna,यजञ म विशवास करना,3,4
causes genetic disease,आनवशिक बीमारी होती ह,3,4
around any conflict,विवादो क आसपास मौजद हो कर,3,6
pilgrim sites and pilgrimage,तीरथ एव तीरथ यातरा,3,4
it costs about,तो उसकी कीमत आती ह,3,5
for the muslims,मसलमानो क लिए,3,3
of social responsibility,हमारी सामाजिक जिममदारी बनती ह।,3,5
has been lost,खो गया ह।,3,3
for the muslims,मसलमानो क लिए,3,3
contact between teeth,दातो क आपस का सपरक,3,5
to love mexico,इतना मशकिल नही ह |,3,5
by bosnians themselves,बोसनिस दवारा सवय,3,3
can transform society,समाज को बदल सकती ह।,3,5
plantation and animals,वनसपति और जीव-जनत,3,3
kanb sect,काणव-शाखा।,3,1
and then this,और फिर यह |,3,4
to be stopped,बद कर दना,3,3
robotics bionics,रोबोटिकस बियोनिकस -,3,3
primary poetry history,मल कावय रचना इतिहास,3,4
state judicial system,राजय नयायपालिका,3,2
that motivates them,जो उनह पररित करती ह,3,5
he didn t know,उस नही पता था।,3,4
aims research center,एमस अनसधान कदर,3,3
staying mentally active,मानसिक रप स सकरिय रहना,3,5
dainik swatantra mat,दनिक सवततर मत,3,3
dharmasansar,धरमससार,3,3
and if so,और यदि हा,3,3
around the bow,बो की ओर घमा कर लाय,3,7
sickness in elephants,हाथियो म बीमारी,3,3
from your life,जस कि समाचार दखना |,3,5
which basically means,जिसका असल म मतलब ह कि,3,6
questions and answers,परशन और उततर,3,4
this truly is,यह सच म,3,3
panjub of pakistan,पाकिसतानी पजाब,3,2
divan a arm,दीवान-ए-आम,3,1
spain,सपन,3,2
oral sex position,मख मथन पोजीशन,3,3
code,सहिता,3,3
not working either,यहा भी काम नही हआ।,3,5
and get this,और इस दखिय,3,3
and eventually winter,अब शीतकाल शर हो गया ह,3,6
fear the unexploded,डरो उसस जो अभी फटा नही,3,6
see also here,यह भी दख,3,3
you drown everything,आप सब कछ डबो दोग,3,5
kamsutra sex formula,कामसतर,3,1
smile,मसकान,3,3
category scripture,शरणी:धरमगरनथ,3,1
kauthum branch and,कौथम-शाखा और,3,2
about unintended consequences,अनपकषित परिणामो क बार म,3,5
category wikipedia,शरणी:विकिपीडिया,3,1
model interesment web site,मोडल और इनटरटनमनट वब साइट,3,5
holding us hostage,और इस मरदान डिबब म,3,5
you say it,अब तम बोलो,3,3
one feels big,खद को बडा महसस करत,3,5
than a virgin,किसी हरी को पान की तलना म,3,7
ranking video controversy,वीडियो रकिग पर विवाद,3,4
my big idea,मरा शानदार सझाव,3,3
in six months,छः महीन क भीतर,3,4
pre independence,सवततरता-परव,3,1
story of india,शरणी:भारत का इतिहास,3,3
some recent discoveries,कछ हाल ही क खोज:,3,5
but my father,लकिन मर पिता,3,3
we re becoming impatient,हम अधीर होत जा रह ह |,3,7
it contains knowledge,उसम बहत जञान होता ह,3,5
of west africa,पशचिम अफरिका म रहन वाल,3,5
google indic translation,गगल इणडिक टरासलिटरशन,3,3
e mail bt workpermitsdfesgsigovuk,इ मल ः बट4तोरकपरमिटसडङसगसिगोवउक,3,4
this once in a lifetime discovery,बहत लब समय क बाद हमन खोज की ह,3,9
best available control,सरवशरषठ उपलबध नियतरण परौदयोगिकी,3,8
kannada food and,कननड खाना और,3,3
and open up,खोल सकत ह।,3,3
for desalination technology,डी-सलिनाशन परौदयोगिकी क लिए,3,4
was percent,फिर 76 परतिशत थ,3,4
somewhere over there,कही दर,3,2
and pasted them,और चिपका दता था,3,4
isn t technical capital,वो तकनीकि धन नही ह,3,5
watch also these,इनह भी दख,3,3
smoke in cars,करो म धध,3,3
tajmahal in,1860 म ताजमहल,3,3
see this too,यह भी दख,3,3
confused aspiring pacifists,कछ असमजस म परतिषठा ढढत शातिवादि,3,6
governments and ngos,सरकार और एनजीओ,3,3
imagine their congratulations,अब उस वयकति की शभकामनाए,3,5
both hands etc,दोनो हाथो वगरह,3,3
standard islam religion,शरणी:इसलाम धरम,3,2
sun solar workshops,आदितय सौर कारयशालाए,3,3
history of nepal,नपाल का इतिहास,3,3
poems of bengal,बगाल का कावय,3,4
women on top,जब महिला उपर हो,3,4
i m just kidding,म मजाक कर रही ह।,3,5
harry from school,घर ल जाना ”,3,4
of televised images,दरदरशन स चितरो की,3,4
e mail bt workpermitsdfesgsigovuk,इ मल ः बट6तोरकपरमिटसडङसगसिगोवउक,3,4
a prostituted person,एक वशयावत वयकति,3,3
category freedom fighters,शरणी:सवततरता सनानी,3,2
wk thank you,व क : धनयवाद|,3,4
well it s aspirational,अरवह आकाकषापरण ह,3,3
vertigo or dizzyness,चककर आना या असथिरता का अनभव करना,3,7
it was incredible,यह अतलनीय था,3,3
chhattisgarh news,छततीसगढ नयज,3,3
chile s catching up,चिली आग बढ रहा ह।,3,5
i mean photo realism,मरा मतलब ह फोटो-वासतविकता,3,4
open it up,इस खोल सकत ह।,3,4
category sanskrit literature,शरणी:ससकत साहितय,3,2
western indian food,पशचिम भारतीय खाना,3,3
subhash chandra bose,सभाष चदर बोस,3,3
and his brother,और उनक भाई,3,3
thank you guys,आप लोगो को धनयवाद,3,4
part sangha,भाग 5 सघ,3,3
start as usual,सामानय रप स परारभ कर,3,5
mind your language,अपनी जबान पर काब कर।,3,5
all the entertainment,सभी मनोरजन,3,2
history of deepawali,दीपावली का इतिहास,3,3
lively magazine,परणय पतरिका,3,3
you get,९ ६ और २ मिला कर कल १७ होत ह।,3,10
pollution and environment,परदषण एव परयावरण,3,3
problems with security,सरकषा क साथ समसया,3,4
those infected computers,उन सकरमित कपयटर स,3,5
ancient lecture,पौराणिक परसग,3,2
geography and climate,भगोल और मौसम,3,3
it is lifeless,उसम जान नही ह,3,4
kapishtala sect,कपिषठल-शाखा,3,1
victim of terorism,आतकवाद क शिकार,3,3
sometimes he says,व कभी कहत ह-,3,4
intercourse in human,मनषयो म मथन,3,3
if isaac newton,अगर आइजक नयटन न,3,4
a year later,एक साल बाद,3,3
idlidosasambharrasamuttappamaviyaldry veg curry,इडली दोसा साबर रसम उततपम अवियल वतताकरम,3,7
earth and history,पषठभमि और इतिहास,3,3
to human capital,मानवीय पजी,3,2
category indian cuisine,शरणी:भारतीय खाना,3,2
taxi driver lawyer cooks,टकसी-चालक वकील बावरची,3,3
due to sex,मथन क कारण,3,3
saikandara,सिकदरा,3,4
jabbar you can,जबबर: तम कर सकती हो,3,5
this crazy slogan,इस पागल नार का,3,4
he s from florida,वो फलोरिडा क रहन वाल ह,3,6
google translation,गगल टरासलितरशन,3,3
thumb in,२००० म thumb|,3,3
should be reciprocal,दो-तरफा होना चाहिए,3,3
were you,कया आप :,3,3
in some way,किसी तरह स,3,3
bat and ball,बट और गद,3,3
there is evidence,यह एक साकषय ह,3,4
chhattisgarh news,छततीसगढ नयज,3,3
this is trigonometry,य टरिगनोमटरी या तरिकोणमिति ह।,3,5
,,3,3
hardware of development,विकास क हारडवयर का,3,4
category mahabharata,शरणी:महाभारत,3,1
it s ecologically sound,it stops the population explosion of foxes”,3,8
law ruler seat,नयायपालिका क नयायधीशो की पदचयति,3,5
to record babies,शिशओ को रिकारड करन म,3,5
series land in utharpradesh,शरणी:उततर परदश का भगोल,3,4
the moral emotional,उस मौलिक भावनातमक,3,3
it needs dignity,इस गरिमा सनह,3,3
imagination of name,नाम का उदभव,3,3
are percent,परी सौ परतिशत।,3,3
now think about,अब जरा सोचिय,3,3
technology is transforming,परौदयोगिकी दवारा खादय असरकषितता,3,4
more is coming,और हमल आयग।,3,3
it s about economics,य आरथिक भी ह,3,4
lifting me up,और मझ सहारा द रह थ,3,6
secondly this concept,दसरा य कासपट,3,3
before they change,वो बदल जाती ह,3,4
for that world,दनिया क लिए,3,3
but it s possible,लकिन य सभव ह।,3,4
two different mythologies,दो अलग मिथयताए,3,3
support research institutions,शोध ससथाओ का समरथन कर,3,5
speaker pro tem,सपीकर परोटम,3,3
subhash chandra bose,सभाष चदर बोस,3,3
are round two,की दसरी कडी ह।,3,4
have argued,य तरक दत ह,3,4
you ask why,आप पछिए कय,3,4
are afraid today,आज डर हए ह |,3,5
into the environment,जोर लगा रही ह,3,4
premchand in world books,विशवबकस म परमचद,3,3
nobel prize honor,शरणी:नोबल परसकार सममानित,3,3
storiespoems and champu,गदय पदय और चमप।,3,4
category jambu island,शरणी:जबदवीप,3,1
its extra reading,इसक अतिरिकत पठन,3,3
process learn from,और उस अनभव स सीखन दिया।,3,6
called citizens connect,इसका नाम ह सिटिजन कोननकट |,3,6
reduce your stress,अपना तनाव कम करना चाह,3,5
premchand in expression,अभिवयकति म परमचद,3,3
for cws pm ug m,cws क लिए pm25 = 30 μg/m3,3,27
i sat down,तब एक दिन मन बठ कर,3,6
vegetation and insects,वनसपति और जीव-जनत,3,3
it didn t work,यह काम नही आया,3,4
help with housing,आवास खरच क परति सहायता,3,8
spend an average,सामानयत: हर दिन,3,3
well that s nice,खर यह अचछा ह।,3,4
ariel unicode ms,ऍरियल यनिकोड ऍमऍस,3,3
class hindu religion,शरणी:हिनद धरम,3,2
they re in there,व सब यही ह,3,4
tracking climate change,जलवाय परिवरतन क कारणो की खोज,3,6
the revolution,कराति 2 0 म,3,4
i ve always wondered,म हमशा सोचता था,3,4
and within seconds,और कछ ही पलो म,3,5
she started tailoring,और उसन दरजीगिरि शर कर दी।,3,6
believe in god,ईशवर म विशवास करना,3,4
index priestly ministry,शरणी:वदिक धरम,3,2
god s miracle,ईशवरीय चमतकार,3,3
and kipling ballads,गीतो की सगध आती ह,3,5
we don t know,हम नही जानत |,3,4
in your head,आपक दिमाग क अदर,3,4
and then millions,और अधिक जोश म आ गया,3,6
in east asia,परवी एशिया म,3,3
sikandara,सिकदरा,3,4
feeding your baby,अपन बचच को खिलाना,3,8
contact a family,कटब को सपरक कर,3,4
how male do,परष कस करत ह,3,4
to marketing etc,विपणन आदि,3,2
as a photograph,एक फोटोगराफ की तरह |,3,5
the gomateshwara bahubali,गोमतशवर बाहबली,3,2
category history,शरणी:इतिहास,3,1
from solar electricity,सौर ऊरजा स”,3,3
on that case,इस मामल प।,3,3
one simple fact,एक बहत ही छोटा सा तथय:,3,6
effect on copd,copd पर परभाव,3,3
constitutional amendment bill,सविधान सशोधन विधयक,3,3
the marathon grew,मराथन बडी हई।,3,3
it s important because,यह महतवपरण ह कयोकि,3,4
meeting with teacher,गर भट,3,2
centrally ruled region,कनदरशासित परदश,3,2
no job competition,कोई नौकरी परतियोगिता नही,3,4
an art review,एक आरट रपट,3,3
in reference to,सदरभ,3,1
india s national fund,भारत की लोक निधि,3,4
hindi different spoken,हिदी की विभिनन बोलियो का साहितय,3,6
jal sameta,जाल समटा,3,3
catagory padma bhushan,शरणी:२००१ पदम भषण,3,3
brought representatives together,न एक साथ परतिनिधियो को लाया,3,6
the robot hovers,रोबोट होवर करता ह|,3,4
controversial undeveloped instruments,विवादासपद अनिरमित सामगरी,3,3
arm chair position,हतथाकरसी पोजीशन,3,2
universities of nepal,नपाल क विशवविदयालय,3,3
legislative related actions,विधायिका सबधी कारयवाही,3,3
class india newspaper,शरणी:भारत क समाचार पतर,3,4
on you tube,यटयब पर,3,2
they stayed there,व वही रह,3,3
today i m,आज म ६'१” ह,3,4
bansuri,beak flute the horizontal flute is the best known and most popular throughout the country,3,17
poor quality,खराब गणवतता,3,3
change in temperataure,तापमान म परिवरतन,3,3
in a four day,चार दिन क,3,3
from additional integration,अतिरिकत एकीकरण स,3,3
hindi literature overseas,परवासी हिदी साहितय,3,3
akbar s nine stone,अकबर क नवरतन,3,3
and act anew,और नए सिर स कारय करना ह,3,7
to judge models,ताकि हम नमनो का आकलन कर सक |,3,8
that s human heart,ऐसा ह मानव हदय,3,4
we faced bosnia,nan,3,1
with three things,तीन सदश द कर जाऊगा।,3,5
i m not saying,म य नही कह रहा ह,3,6
class world war,शरणी:विशवयदध,3,1
and they do,और व करत ह |,3,5
brahm vaivart puraan,बरहम ववरत पराण,3,3
which are rajasthans,जो राजसथान क,3,3
meaning in english,अरथ अगरजी म।,3,3
the only problem,सिरफ एक कठिनाई थी,3,4
to undiagnosed anemia,क ना पता चलन क कारण था |,3,8
prime minister s duty,परधानमनतरी क कारय,3,3
see this too,यह भी दख,3,3
effects on children,बचचो पर परभाव,3,3
brahma vaivarta purana,बरहम ववरत पराण,3,3
mr shaileshkumar jain,शरी शलशकमार जन,3,3
it s not ambiguous,you know if you've solved the puzzles or not,3,10
madhushala,मधशाला,3,4
how female does,सतरी कस करती ह,3,4
for economic growth,जो आरथिक विकास को बढावा दत ह,3,7
loved political system,और मरा राजनीतिक उपकरम स बहद लगाव।,3,7
category hindi storywriter,शरणी:हिनदी कथाकार,3,2
the answer is,जवाब ह:,3,2
also see this,यह भी दख,3,3
they re taking statistics,वो गणना कर रह ह,3,5
krushan sen online,कषण सन अनलाईन,3,3
in developing countries,विकासशील दशो म,3,3
jaiahankar prasad,जयशकर परसाद,3,3
throughout her life,उनक पर जीवन भर,3,4
to steal it,सगीत चरान क लिए,3,4
daily news ekitvist,डली नयज ऐकटिविसट,3,3
paying rent,आप किराया भर रह ह,3,6
ambedkar nagar district,अबदकर नगर जिला,3,3
hindi prose writer,हिनदी गदयकार,3,2
v warships,and vi the president and the governor under article 361 of the constitution,3,15
get yourself together,खद पर काब पाओ,3,4
what matters more,ससार और मर ससार म जयादा महतव किसका ह,3,10
they re so precise,वो इतनी सकषमता स नाप-झोक करती ह।,3,7
challenging common assumptions,जो आम धारणाओ को चनौती दती ह,3,7
complaining about services,सवाओ क बार म शिकायत करना,3,6
films and television,फिलम और टलीविजन,3,3
they love them,वो उनस पयार करत ह |,3,6
mumbai than sgrahaaly,मबई यौन सगरहालय,3,3
the key areas,मखय कषतर,3,2
i really feel,मझ यह लगता ह,3,4
learning from you,आप स सीखना,3,3
form the policy,३- नीति निरमाता,3,3
tajmahal in,1860 म ताजमहल,3,3
learn about islam,इसलाम क विषय म जान,3,5
traveling the world,दनिया भर म सफर करत हए बिताय ह,3,8
pollution and environment,परदषण एव परयावरण,3,3
award or honor,परसकार व सममान,3,3
on the island,दवीप पर।,3,2
i was mesmerized,म मतरमगध हो गयी थी |,3,6
series uttar pradesh,शरणी:उततर परदश,3,2
mugal a ajam,मगल-ए-आजम,3,3
your future employer,कि आपका भावी नियोकता,3,4
series hindi literature,शरणी:हिनदी साहितय,3,2
enemy of america,अमरिकी दादागीरी क नमन,3,4
everything around them,सब दख सकत ह,3,4
about my country,अपन दश पर।,3,3
poetry does that,य काम कविता करती ह,3,5
is open happiness,“उनमकत आनद”,3,2
compacted valmiki ramayana,सकषिपत वालमीकि रामायण,3,3
not we i,“हम नही म”,3,3
category journalism,शरणी:पतरकारिता,3,1
ca a windmill,कर ए: पवन चककी,3,4
of conscious beings,सचतन अनभवो क बार म ह|,3,6
these boys here,इन लडको न,3,3
verses from quran,सरा,3,1
which says o ko rus,जो o600ko78rus कहता ह,3,5
who s a genius,जो जीनियास हो।,3,3
is a video,एक विडियो,3,2
hindi unicode syllabus,हिनदी यनिकोड पाठसगरह,3,4
pakistand governance kashmir,पाकिसतान शासित कशमीर,3,3
art and culture,कला एवम ससकति,3,3
and a story,और एक कहानी,3,3
conclusions and recommendations,निषकरष और सिफारिश,3,3
division islam religion,शरणी:इसलाम धरम,3,2
to their cousin,खद उस रिशतदार क बजाय।,3,5
of civilian deaths,लोगोकी हतया,3,2
see these also,इनह भी दख,3,3
class world war,शरणी:विशवयदध,3,1
feel it s perhaps,भखो की ओर हमदरदी स पश आना,3,7
continues to improve,म सधार हो रहा ह,3,5
class rivers of northpole,शरणी:उततराखणड की नदिया,3,3
kind of hierarchies,पदो का करम नही ह,3,5
full of scorpions,बिचछओ क बीच ।,3,4
soham hans,सोह हस,3,3
security theater s exposed,तो सरकषा क थअटर का तब परदाफाश हो जाता ह,3,10
of human vulnerability,काम करत हए दखा,3,4
where not surprisingly,जहा आशचरय की बात नही ह,3,6
woman is respectful,9 सतरी आदरणीय ह,3,4
another three month old patient,एक तीन महीन की उमर क रोगी स,3,9
katauti ke prayas,कटौती क परयास,3,3
so he invented,तो उसन अविषकार किया,3,4
in an agreement,एक समझोत म,3,3
introduction to cricket,करिकट का परिचय,3,3
paris,परिस,3,2
department of health,ढपरटमनट औङ ःएअलटह,3,3
for miles,पिछल २००० मील स,3,5
third personified risks,तीसरा खतर जिनह चहर दिए गए हो,3,7
harivansh roy bacchan,हरिवश राय बचचन,3,3
history of sanskrit,ससकत भाषा का इतिहास,3,4
category religion promoter,शरणी:धरम परवरतक,3,2
hindi book writer,हिनदी गदयकार,3,2
where next,अब कहा पता कर |भाष,3,6
poverty despair struggle,गरीबी निराशा सघरष,3,3
row wikipedia,शरणी:विकिपीडिया,3,1
and be trusted,इस विशवास क साथ कि,3,5
and it has,और चला ह ।,3,4
deep penetration,- गहरा भदन,3,3
po box,फ औ भोद 777,3,4
rrb,1 ),3,3
effect on chimldren,बचचो पर परभाव,3,3
considerably more islamist,काफी अधिक इसलामवादी,3,3
in his study,अपन शोध म,3,3
carrier began,आरभिक कारय १९६९ -१९७२,3,4
the social fund,सामाजिक निधी,3,2
class ganga river,शरणी:गगा नदी,3,2
create a map,व नकशा बनता ह,3,4
pharermchand creation of,परमचनद की रचनाए,3,3
importance of religon,धारमिक महततव,3,2
sanskrit,ससकत ।,3,3
for not crying,ताकि म न रोऊ|,3,4
the first is,सबस पहल ह,3,4
is so talented,बहत मधावी ह,3,3
aditya solar workshops,आदितय सौर कारयशालाए,3,3
look at that,दखिय,3,1
muslims offering namaaz,नमाज अदा करत मसलमान।,3,4
or their grandkids,और इन बचचो क होन वाल नाती पोतो की भी।,3,10
group gyanashri s poet,शरणी:जञानाशरयी शाखा क कवि,3,4
translation national language,वाचानतर-राजभाषा,3,1
babri masjid,बाबरी मसजिद -,3,3
has become contagious,सकरामक बन गयी ह।,3,4
compliance and enforcement,अनपालन और परवरतन,3,4
the big picture,सकषम होती,3,2
far from basera,बसर स दर,3,4
at this conference,इस सममलन म।,3,3
for economic growth,आरथिक विकास आ जाता ह।,3,5
is democratic india,ह परजातातरिक भारत,3,3
make yourself understood,आप अपन आप को कपयटर दवारा,3,6
at breakfast time,सबह नाशता करत समय,3,5
hindu temple srilanka,हिद मदिर शरी लका,3,4
so this means,अतः इसका मतलब य हआ कि,3,6
raj thackeray s thoughts,राज ठाकर की आलोचना,3,4
negative this concreteness,नकारातमकता सथलता क अलावा,3,4
details of history,पषठभमि और इतिहास,3,3
air quality index,वाय गणवतता सचकाक,3,6
sorting of feed,फीड की छटाई,3,3
these are when,यह तब ह जब,3,4
walk the dog,सबह की सर पर जाऊ,3,5
is this idea,ह यह विचार,3,3
gaandiv arjuna s bow,गाडीव : अरजन का धनष।,3,5
that best practices,कि उतकषट कारय-परणालिया,3,3
these poets are,य कवि ह करमश:,3,4
traditional regional food,पारपरिक कषतरीय खनपान,3,3
ekant sangit,एकात सगीत,3,3
for further studies,आग क अधययन क लिए,3,5
for future study,आग क अधययन क लिए,3,5
relations in turkey,तरको स सबध,3,3
also see these,यह भी दख,3,3
in our galaxy,हमारी आकाशगगा म ह,3,4
integrated judiciary,11 एकीकत नयायपालिका,3,3
in our houses,कभी नही जाती थी,3,4
kushi nagar district,कशीनगर जिला,3,2
access to information,सचना की उपलबधत,3,3
we numb gratitude,हम आभार को सनन कर दत ह,3,7
not the doctor,डॉकटर पर नही |,3,4
motivated and humbled,और विनमर होग |,3,4
is easy here,आसान ह,3,2
akbal in childhood,लडकपन म अकबर,3,3
but demanding accountability,पर जवाबदही पर जोर दना होगा,3,6
cost me,मझ 55 डालर म मिली,3,5
police force,पलिस फोरस :,3,6
winner noble prize,शरणी:नोबल परसकार सममानित,3,3
liturature from vedas,वदिक साहितय,3,2
oriya mahabharata,part 1,3,4
and by then,और तब तक,3,3
i m a storyteller,म एक कथावाचक ह,3,4
nasa research cennter,नासा कारयकाल,3,2
high blood pressure,हाई बलड परशर,3,8
again very shaky,फिर स इसम भी बहत झोल ह।,3,7
festivals of mahabharata,महाभारत क परव,3,3
category science,शरणी:विजञान,3,1
i was placed,मझ बड कठोर नियतरण क,3,5
in most places,कई सथानो पर,3,3
at that time,वह य ह कि उस समय,3,6
there s dinosaur planet,there's gravity,3,3
burma didn t succeed,बरमा सफल नही ह।,3,4
commencement of war,यदध की शरवात,3,3
who attempt suicide,जो आतमहतया का परयास करत ह,3,6
victoria street,1 vइचटोरिअ शटरएट,3,3
said my mother,न कहा “मा”,3,3
from truss like elements,पलिदा जस ततवो स|,3,4
krishna sena online,कषण सन अनलाईन,3,3
with chinese mandarin,एक ही समसया यह ह कि,3,6
history a progress,इतिहास व विकास,3,3
vivekananda center kanya kumari,विवकाननद कनदर कनयाकमारी,3,3
and those nets,और इन मचछरदानियो का,3,4
that peer to peer tutoring,य एक दसर को पढान का तरीका,3,7
begged insisted demanded,गिडगिडा कर जोर डाल कर य माग रखी,3,8
of towering jets,इन ऊच फववारो की,3,4
it s a trade off,यह चीजो को चनन की दविधा ह,3,7
pottery and surprisingly,मिटटी क बरतन और हरान करन वाला,3,7
mystical or spiritual,पारमारथिक या आधयातमिक कहना उचित होगा|,3,6
features of sur poetry,सर-कावय की विशषताए,3,3
youtube video awards,यटयब वीडियो परसकार,3,3
socialistic views,समाजवादी विचारधारा,3,3
through the market,बाजार क माधयम स,3,4
streets have names,blocks are just the,3,5
i m outfit obsessed,कि म पोशाको क लिए पागल ह |,3,8
i was affected,मझ परभाव पडा,3,3
over indian men,भारतीय परषो क मकाबल।,3,4
inside the children,चीज याद रह गई,3,4
solves my disputes,मर झगड भी सलझात ह।,3,5
film and television,फिलम और टलीविजन,3,3
that s analogous to,य कछ ऐसा ही हआ कि,3,6
illahabad news publications,हिमाल खवर पतरिका,3,3
called acumen fund,अकयमन फड नाम स जाना जाता ह,3,7
i don t know,पता नही।,3,2
gadyapadya and champu,गदय पदय और चमप।,3,4
once twice thrice,एक बार दो बार और तीन बार,3,7
potential of water,जल का उषमन,3,3
one is seniority,पहली ह वरिषठता।,3,3
really cool stuff,यह बहत अचछा ह ।,3,5
category south jambudweep,शरणी:दकषिण जबदवीप,3,2
category hindu religion,शरणी:हिनद धरम,3,2
importance and meaning,शाबदिक अरथ एव महिमा,3,4
these critical,इन विवचक,3,3
even of salinas,यहा तक की सालिनास,3,4
what we found,हमन पाया कि,3,3
debate and thinking,विवाद और आलोचना,3,3
category mystical poet,शरणी:छायावादी कवि,3,2
industrialized and developing,औदयोगिक और विकासशील।,3,3
of totalitarian regimes,जहा सरवसततावादी हकमत पहच चकी ह,3,6
series rivers in bihar,शरणी:बिहार की नदिया,3,3
the traditional model,पारपरिक तरीक,3,2
my good poetry,मरी शरषठ कविताए,3,4
through reverse osmosis,रिवरस ओसमोसिस क माधयम स,3,5
through technical means,तकनीक क इसतमाल स भी।,3,5
defending the net,इटरनट का बचाव करत हए,3,5
because of intermarriage,आप कभी भी किसी को कोई एक भाषा परयोग करता हआ नही सन पाएग ।,3,15
hindi prose writers,हिनदी गदयकार,3,2
mexico has cancer,मकसिको को कसर ह |,3,5
legislation on level,विधायिका सतर पर समबनध,3,4
daily jai hind,दनिक जय हिनद जनाब,3,4
this is art,यही कला ह”,3,3
of political pluralism,राजनितिक बहवाद क,3,3
or total isolation,या परण अलगाव,3,3
generation to generation,पीढी-दर-पीढी जारी रहता ह,3,4
have you,कया आप,3,2
indian news service,इणडियन नयज सरविस - राषटरीय समाचार एजसी,3,7
home solar light,घरल सौर परणाली,3,3
punjab kesri e paper,पजाब कसरी ई_पपर,3,3
see this also,इनह भी दख,3,3
for running up,क लिए भागदौड,3,3
he was ashen faced,उसका चहरा बझा हआ था |,3,6
awards and honors,परसकार व सममान,3,3
as healthcare improves,सवसथय-दखबाल म जस सधार होता ह,3,6
as gandhi said,जस गाधीजी न कहा,3,4
of good drugs,भर की आपरति होगी |,3,5
the robot strength,रोबोट की ताकत को बढा सकत ह,3,7
and external computation,और बाहरी सगणना |,3,4
we need everything,हम असल म सब कछ चाहिय।,3,6
please see this,यह भी दखिए,3,3
green house effect,गरीनहाउस परभाव,3,2
horse riding position,घडसवार पोजीशन,3,2
not killed,मारा नही गया -,3,4
false sophistication jargon,झठी परिषकार शबदजाल,3,3
little froggy legs,छोट मढक क पर।,3,4
not enough examples,जयादा परयापत उदहारण नही ह |,3,6
and i said,और मन कहा,3,3
general stanley mcchrystal,जनरल सटनली मचचरयसतल,3,3
de facto landmines,असल लणड माईन,3,3
is the people,बनान वाल लोग ह,3,4
usage view point,परायोगिक दषटिः,3,2
what is sociology,“कया ह समाजशासतर”,3,3
category religion,शरणी:धरम,3,1
bleeding during intercourse,सहवास करन स खन का आना,3,6
inside and out,स सनदर इनसान ह,3,4
change happens slowly,बदलाव धीर धीर होता ह |,3,6
oneness of god,ईशवर की एकता,3,3
become endangered species,लपतपरायः परजाति ना बन।,3,4
people song,जनगीता,3,2
that s powerful,वो काफी शकतिशाली ह -,3,5
capable of experiencing,जो इतनी सारी ऐसी चीजो का,3,6
behind the destruction,विनाश क पीछ,3,3
professor liam donaldson,फरोङससोर lइअम ढोनलडसोन,3,3
evening light mirror,साधय जयोति दरपण,3,3
and censor content,कटट को ससर करना चाहत ह।,3,6
in a sculpture,एक कलाकति म |,3,4
learn new words,नय शबद सीखना,3,3
for further studies,आग क अधययन क लिए,3,5
for many years,कई सालो स।,3,3
water and air,जलवाय,3,1
