English,Hindi,len_eng_words,len_hin_words
"<start> actually , exactly the opposite <end>","<start> असल म ,  ठीक इसका विपरीत <end>",4,5
<start> attendants were sent off . <end>,<start> अभयागतो की विदाई दी गई। <end>,4,5
<start> hanuman departed towards lanka . <end>,<start> हनमान न लका की ओर परसथान किया। <end>,4,7
<start> so the human brain <end>,<start> मानव क मसतिसक म <end>,4,4
<start> across the atlantic ocean <end>,"<start> अटलाटिक सागर क पार आ गए , <end>",4,6
<start> they speared each other . <end>,<start> व एक दसर को मारत ह । <end>,4,7
<start> i don t think so . <end>,<start> म तो बिलकल भी नही रोकगी। <end>,4,6
"<start> make a difficult couple , <end>","<start> एक मशकिल जोडी ह , <end>",4,4
<start> naicker was silent . <end>,<start> नायककर मौन रह  . <end>,4,4
<start> different section and version <end>,<start> विभिनन भाग एव रपानतर <end>,4,4
<start> rural electrification <end>,<start> गरामीण विदयतीकरण <end>,4,5
<start> and yet he agrees <end>,<start> और फिर भी वो सहमत ह <end>,4,6
<start> yet another mahabharath <end>,<start>                    .  .  .  .  .  .  . <end>,4,20
<start> selection of milch goats <end>,<start> दधार बकरियो का चयन <end>,4,4
<start> is there any doubt <end>,<start> कया कोइ शक ह कि <end>,4,5
<start> it would destroy me . <end>,<start> उसस तो म बरबाद हो जाऊगा| <end>,4,6
<start> and the unimaginable happened <end>,<start> और फिर अकलपनीय घटना हई <end>,4,5
"<start> to take preventive action , <end>","<start> निवारक काररवाई सभव हो सकती ह , <end>",4,6
<start> and a dead one <end>,<start> और मत वयकति क बीच का अतर <end>,4,7
"<start> those who ve been trained , <end>",<start> व लोग जिनह परशिकषित किया गया ह <end>,4,7
<start> a glossy metallic surface <end>,<start> एक चमकदार धात सतह की <end>,4,5
<start> google samachar india <end>,<start> गगल समाचार भारत <end>,4,3
<start> nepali won crore <end>,<start> नपालकी  करोड जितनका कारयबलम दकष कामदारका कमी ह। <end>,4,9
"<start> to learn these patterns , <end>","<start> इन पटरनो को जानन की योजना बनाई , <end>",4,7
"<start> get what we value , <end>","<start> उन चीजो को हासिल करन म जो हमार लिए मायन रखती ह  , <end>",4,13
<start> as regards this telescope <end>,<start> इस दरबीन क बार म <end>,4,5
"<start> without pricks , without needles . <end>","<start> बिना चभन क ,  बिना सइयो क | <end>",4,7
<start> they will appreciate it . <end>,<start> बलकि इसकी सराहना भी करग <end>,4,5
<start> we hold another conference . <end>,<start> हम एक और सममलन का आयोजन करत ह . <end>,4,8
<start> they scaled up penicillin <end>,<start> उनहोन पसिलिन का उतपादन बढा दिया <end>,4,6
<start> and its possible changes . <end>,<start> और उसक विभिनन परिवरतनो पर | <end>,4,6
<start> how spatial memory works <end>,"<start> सथानिक समति कस काम करती ह , <end>",4,6
"<start> international ramayana institute , north america <end>",<start> अनतरराषटरीय रामायण ससथान उततरी अमरिका <end>,4,5
"<start> i come from lebanon , <end>",<start> म लबनान स ह <end>,4,4
<start> and lady gaga s birthday . <end>,<start> और लडी गागा का जनम दिन . <end>,4,6
<start> of awe and exhilaration <end>,<start> जो उतजना और आननद स भरी हइ थी <end>,4,8
<start> build solutions that start <end>,<start> ऐस उपाय निकाल जो कि <end>,4,5
<start> a page was created . <end>,<start> फसबक पर एक पज बनाया गया <end>,4,6
<start> let me act compassionately . <end>,<start> मझ सहानभति परण और करणामय वयवहार करन दो <end>,4,8
<start> it can break sometimes . <end>,<start> कभीकभी टट जाती ह। <end>,4,4
<start> we mourn each one <end>,<start> हम हर एक का सोक मनात <end>,4,6
<start> north east frontier region <end>,<start> उततर पशचिम सीमात परानत <end>,4,4
<start> sree ramcharita manas kishkinda kaant <end>,<start> शरी रामचरित मानसकिषकिनधा काणड <end>,4,4
<start> my spine curves spiral . <end>,<start> मर रीढ की हडडी किसी बल की तरह मडती ह . <end>,4,10
"<start> sainto , dhokhaa kaasun kahiye . <end>",<start> सतौ धोखा कास कहिय। <end>,4,4
<start> possible explanations for it . <end>,<start> सभावित वयाखया कर सकत ह <end>,4,5
<start> it s an unbelievable thing . <end>,<start> यह एक अविशवसनीय चीज ह। <end>,4,5
<start> and see that spectrum . <end>,<start> और वही परकाश विसतार दखत ह . <end>,4,6
"<start> but smarter , faster , stronger . <end>","<start> लकिन जयादा बदधिमान ,  जयादा तज ,  जयादा मजबत | <end>",4,8
<start> innovation can happen anywhere <end>,<start> नवोनमष कही भी हो सकता ह <end>,4,6
<start> because of our structures . <end>,<start> हमारी सरचनाओ क कारन . <end>,4,4
<start> because things are changing . <end>,<start> कयोकि सथिति बदल रही ह | <end>,4,6
<start> ravindranath tagore <end>,<start> रवीनदरनाथ ठाकर <end>,4,4
<start> the results are showing <end>,<start> परिणाम दिखा रह ह <end>,4,4
<start> calligraphy on imposed pishtaka <end>,<start> वहत पिशताक पर सलखन <end>,4,4
<start> but simply not implemented . <end>,<start> लकिन लाग नही हआ . <end>,4,4
"<start> or the other way , <end>",<start> या फिर दसरी तरफ <end>,4,4
<start> means hey kuru nandan <end>,<start> अरथात ह करननदन  ! <end>,4,4
"<start> so the question is , <end>","<start> तो सवाल य ह , <end>",4,4
<start> today i am . <end>,<start> आज म    ह . <end>,4,4
<start> paid by your employer <end>,<start> आप क एमपलोयर न अदा किया <end>,4,6
<start> or we rarely discuss <end>,<start> या बहत ही कम करत ह <end>,4,6
<start> aarti aur angare <end>,<start> आरती और अगार <end>,4,4
<start> united states of america <end>,<start> शरणीसयकत राजय अमरिका <end>,4,3
"<start> or respect , or love . <end>","<start> सममान दग ,  पयार दग। <end>",4,4
<start> breast awareness five point code <end>,<start> सतन क परति जागरकता पाच सतरीय सहिता <end>,4,7
"<start> expensive equipment like this , <end>",<start> ऐस महग उपकरनो की जररत पडती ह <end>,4,7
<start> and traveling by ships . <end>,<start> और जहाज दवारा यातरा करक। <end>,4,5
<start> will not do that . <end>,<start> कभी ऐसा नही करगा . <end>,4,4
<start> category prem chand <end>,<start> शरणीपरमचद <end>,4,1
<start> to create alternate reality . <end>,<start> एक वकलपिक वासतविकता बनान क लिए | <end>,4,7
<start> of continuing to work <end>,<start> काम जारी रखन क <end>,4,4
<start> from different nationalities <end>,"<start> पिछल साल नवबर म      ,     विभिनन दशो स    ,     स अधिक धावको <end>",4,13
<start> but should be used <end>,<start> जीवनशली म सधार लाय <end>,4,4
"<start> we have perception , computation <end>","<start> य ह अनभति ,  सगणना <end>",4,4
"<start> on the other hand , <end>","<start> साथ ही , <end>",4,2
<start> nokia phone with box . <end>,<start> बॉकस क साथ एक नोकिया फोन . | <end>,4,6
<start> soordas a rereading <end>,<start> सरदास  एक पनरपाठ <end>,4,4
<start> to look like carrion . <end>,<start> ताकि या सड हए मास क जस दिख  . <end>,4,9
"<start> on the other hand , <end>","<start> मगर दसरी तरफ , <end>",4,3
<start> india state and union territory <end>,<start> भारत  राजय एव कनदर शासित परदश। <end>,4,7
<start> voice dhavani tts <end>,<start> धवनि      <end>,4,7
<start> paid by local councils <end>,<start> यह सथानीय कौसिल अदा करती ह  . <end>,4,7
<start> birth and family life . <end>,<start> जनम और कौटबिक जीवन <end>,4,4
<start> we know it all . <end>,<start> हम यह सब जानत ह . <end>,4,5
<start> it is called aadikavya <end>,<start> इस आदिकावय भी कहा जाता ह। <end>,4,6
<start> so the unlikely hypothesis <end>,<start> अकसर नही होन वाली बात का <end>,4,6
<start> the power to prevent . <end>,<start> रोकन की शकति <end>,4,3
"<start> with a great attitude , <end>","<start> बडा नजरिया रखकर , <end>",4,3
"<start> divine knowledge information on veda , aranyka , upnishadh , etc . <end>",<start> जञानामतम  वद अरणयक उपनिषद आदि पर समयक जानकारी <end>,4,9
<start> and decided to see <end>,<start> और ठान ली य दखन की <end>,4,6
"<start> in in lebanon , <end>","<start> म लबानान म , <end>",4,4
"<start> hydrogen cyanide , and formaldehyde . <end>","<start> हाइडरोजन सायनाइड ,  और फॉरमएलडिहाइड . <end>",4,4
<start> to include all people . <end>,<start> सब लोगो तक पहच। <end>,4,4
<start> a . no . <end>,<start> नही  . <end>,4,2
<start> fax <end>,<start> फकसः <end>,4,3
<start> of a demographic dividend . <end>,<start> एक जनसाखयिकीय लाभाश का . <end>,4,4
"<start> sickness , health , tender violence . <end>","<start> बीमारी ,  सवासथय ,  नरमी ,  हिसा . <end>",4,4
<start> when male on top <end>,<start> जब परष उपर हो <end>,4,4
"<start> his logic , his fallacies . <end>","<start> उसक तरक ,  उसक भरम | <end>",4,5
<start> and many people do . <end>,<start> बहत लोग करत भी ह पहल स | <end>,4,8
<start> there was no software <end>,<start> ऐसा कोई सोफटवयर नही था <end>,4,5
<start> in the coal uprising . <end>,<start> कोयल क विदरोह मई <end>,4,4
<start> was this black rubber . <end>,<start> वो थी य काली रबड। <end>,4,5
<start> linked at speeds greater <end>,"<start> जड हए ,  जबरदसत सपीड स <end>",4,5
<start> was a patent attorney . <end>,<start> एक पटट वकील थ . <end>,4,4
<start> and then comes jerk <end>,<start> और फिर झटका <end>,4,3
"<start> next week , with raisins . <end>","<start> अगल सपताह ,  किशमिश क साथ . <end>",4,5
<start> solar cooker <end>,<start> सौरपाचक <end>,4,3
<start> . women is respectable . <end>,<start> .  सतरी आदरणीय ह <end>,4,4
<start> live long and prosper . <end>,<start> आप सभी का जीवन मगलमय हो | <end>,4,7
<start>  <end>,<start> और हम बात करत सन कर गणना <end>,4,7
<start> i m a qualitative researcher . <end>,<start> म एक कवालीटटिव खोजकरता ह । <end>,4,6
<start> healthy teeth for life <end>,<start> जीवन क लिए मजबत दात  . <end>,4,6
<start> they also say it <end>,<start> वह कहत भी ह <end>,4,4
<start> the land of pushtikavya . <end>,<start> पषटिकावय की दारशनिक पषठभमि   <end>,4,8
"<start> how globalized we aren t , <end>","<start> कस भमडलीकत हम नही कर रह ह , <end>",4,7
<start> addict tor to religion <end>,<start> धारमिक कटटरपथी <end>,4,2
<start> that s something completely different <end>,<start> जो कि परी तरह स कछ अलग ह <end>,4,8
<start> it s an augmented reality <end>,<start> यह एक सवरधित वासतविकता <end>,4,4
<start> india in scholars view <end>,<start> भारत क विषय म विदवानो क विचार <end>,4,7
<start> so they elevated it . <end>,<start> इसलिए लाइन ऊची कर दी गई <end>,4,6
<start> that absolutely unraveled connection <end>,<start> जिसन सपरक को बिलकल तार तार कर दिया <end>,4,8
<start> installed briefly in madrid . <end>,<start> जो कि मडरिड  म सथापित ह <end>,4,6
<start> throwing bomb in assembly . <end>,<start> असबली म बम फकना <end>,4,4
<start> you said allah s book . <end>,<start> फरमायाअललाह की पसतक <end>,4,3
<start> every species does it . <end>,<start> हर परजाति करती ह| <end>,4,4
<start> buddha aur naachghar <end>,<start> बदध और नाचघर <end>,4,4
"<start> keep making the sound , <end>","<start> और आवाज निकालत रहिय , <end>",4,4
<start> so flies love this . <end>,<start> तो मकखिया इस पसद करती ह . <end>,4,6
<start> i almost miss it . <end>,<start> म मशकिल स सन पाती ह . <end>,4,6
<start> and let s pause here . <end>,<start> अब यहा रकत ह। <end>,4,4
<start> krishnavartha the story krishna <end>,<start> कषणवारता  भगवान शरी कषण की कहानी। <end>,4,7
<start> sanskrit website blog <end>,<start> ससकत जालसथलबलॉग <end>,4,2
<start> and still be whole . <end>,<start> परण नही हो सकत <end>,4,4
<start> was immediately in jeopardy . <end>,<start> तरत खतरा था | <end>,4,4
<start> for the afghan government . <end>,<start> अफगानी सरकार क लिय। <end>,4,4
<start> it is now lost . <end>,<start> यह अब लपत हो चकी ह। <end>,4,6
<start> i got zero hits <end>,<start>   . <end>,4,3
<start> what is unicode ? <end>,<start> यनिकोड कया ह  ? <end>,4,4
<start> too expensive to implement <end>,<start> और जिन जगहो पर परीकषण की जररत होती ह <end>,4,9
<start> and neither does german . <end>,<start> और न ही जरमन भाषा को। <end>,4,6
"<start> like empathy and compassion , <end>","<start> सकारातमक सामजिक भावनाओ को , <end>",4,4
<start> conferences of united nations <end>,<start> सयकत राषटर क सममलनो <end>,4,4
<start> thank you very much . <end>,<start> आप सभी का बहत धनयवाद| <end>,4,5
<start> no facebook or twitter . <end>,<start> न  या  <end>,4,4
<start> panjub kesari e news paper . <end>,<start> पजाब कसरी ईपपर <end>,4,3
<start> when the media industries <end>,<start> जब कि मीडिया इडसटरी न <end>,4,5
<start> was very little . <end>,<start> बहत कम थी । <end>,4,5
<start> i started to underestimate <end>,<start> म अपनी मछ उगान की ताकत को <end>,4,7
<start> he was having sex . <end>,<start> लडकियो क साथ उसक जिसमानी रिशत थ | <end>,4,8
<start> duryodhana eldest in korwas <end>,<start> दरयोधन  कौरवो म जयषठ। <end>,4,5
<start> with the word marathon ? <end>,<start> मराथन  जस शबद को ? <end>,4,4
<start> how many of you <end>,<start> आप स कितन <end>,4,3
<start> soul is the reality <end>,<start> यह आतमा ही परबरहम ह। <end>,4,5
"<start> innovations transform , incentives inspire . <end>","<start> अविषकारो स बदलाव आत ह ,  और शाबासी हौसलाअफजाई करती ह । <end>",4,11
"<start> now , water can flow <end>","<start> अब ,  पानी बह सकता ह <end>",4,5
"<start> today , thanks to technology , <end>","<start> आज ,  हम तकनिकी क आभारी ह जिसस , <end>",4,7
<start> that sometimes we develop <end>,<start> कभीकभी हम <end>,4,2
<start> depends on complex interactions <end>,<start> उनक मनषयो क साथ होन वाल <end>,4,6
<start> description of vrindavan s depawali . <end>,<start> वनदावन की दीपावली पर वरणन <end>,4,5
<start> to delhi ! <end>,<start> दिलली चलो  !   ? <end>,4,4
<start> and i wrote out <end>,<start> विसतार स चरणबदध विवरण लिखा <end>,4,5
<start> the small things matter . <end>,<start> कि छोटी छोटी चीजो का बहत महतव ह | <end>,4,9
"<start> undoubtedly , god is righteous . <end>",<start> बशक ईशवर सगण ह। <end>,4,4
<start> of its own revenue ? <end>,<start> कयो खरच कर दती ह ? <end>,4,5
<start> is the right direction . <end>,<start> वो सही दिशा ह। <end>,4,4
"<start> but today , with globalization , <end>","<start> लकिन आज वशवीकरण क साथ , <end>",4,5
"<start> like bahubali , over here , <end>","<start> जस कि बाहबली ,  यही पास म ही , <end>",4,7
<start> became puru from yayati . <end>,<start> ययाति स पर हए। <end>,4,4
<start> that s walking abraham s path . <end>,<start> यही अबराहम क नकशएकदम पर चलना ह। <end>,4,7
<start> category indian cricket player <end>,<start> शरणीभारतीय करिकट खिलाडी <end>,4,3
<start> its importance is timeless . <end>,<start> इसका महतव समय की सीमाओ स बढकर ह। <end>,4,8
<start> international powerful parties <end>,<start> विशव की दो महान शकतियो ‎‎  क समकष खडा कर दिया। <end>,4,14
<start> tel <end>,<start> टलीऋओनः <end>,4,3
<start> intercourse in human beings <end>,<start> मनषयो म मथन <end>,4,3
"<start> is not , in fact , <end>","<start> वाकई म वो तरीका नही ह , <end>",4,6
<start> and plain old nonsense . <end>,<start> और साद परान बकवासो क दाव । <end>,4,7
<start> is transplanted by women <end>,<start> उस औरत ही रोपित करती ह <end>,4,6
"<start> but , what s going on ? <end>",<start> पर इसक पीछ कया चल रहा ह ? <end>,4,7
<start> relations on legislative level <end>,<start> विधायिका सतर पर समबनध <end>,4,4
<start> and what has happened ? <end>,<start> और इसस कया हआ  ? <end>,4,5
"<start> when music , art , technology , <end>","<start> जब सगीत  , कला  , तकनीक <end>",4,4
"<start> they are attitude , awareness <end>","<start> व ह    ,   <end>",4,6
<start> aha ha pronunciation <end>,<start> अः  अघोष ह   क लिय <end>,4,7
"<start> and on that stairs , <end>","<start> और उन सीढियो पर , <end>",4,4
<start> really sharp little changes <end>,"<start> जोकि तज ,  छोट बदलाव ह <end>",4,5
<start> are in the business <end>,<start> उनका मखय काम <end>,4,3
<start> mahadevi verma s children lirature . <end>,<start> महादवी वरमा का बाल साहितय <end>,4,5
<start> and then this happened . <end>,<start> और यही हआ . <end>,4,3
<start> but not implemented yet . <end>,<start> लकिन अभी तक लाग नही किय . <end>,4,6
<start> falls affirmatively on us <end>,<start> हम पर ही गिर जायगा। <end>,4,5
<start> it s actually surprisingly simple . <end>,<start> य असल म आशचरयजनिक रप स साधारण ह। <end>,4,8
<start> their judgment was impaired . <end>,<start> तब उनका आकलन सही नही हआ <end>,4,6
<start> people didn t even notice . <end>,<start> इस पर किसी का धयान भी नही गया| <end>,4,8
"<start> which , as you know , <end>",<start> जिनक बार म आप जानत ह कि <end>,4,7
<start> installed in your brain . <end>,<start> बद कर द। <end>,4,3
<start> what we see here <end>,<start> हम यहा दख रह ह <end>,4,5
<start> that s because she dances . <end>,<start> कयोकि वह नतय करती ह <end>,4,5
<start> he wrote an app . <end>,<start> उनहोन एक सॉफटवर या एपप लिखा | <end>,4,7
<start> composition of elephant milk <end>,<start> हथिनी क दध की सरचना <end>,4,5
<start> is to innovate fundamentally <end>,<start> नई खोज करन की मौलिक रप स <end>,4,7
<start> who created this video . <end>,<start> जीनोन यह विडियो बनाया ह| <end>,4,5
<start> bridging the technology competence . <end>,<start> को आम जनता तक पहचा कर । <end>,4,7
"<start> not maybe full bipolar , <end>",<start> परी तरह स मानसिक असथिरता नही <end>,4,6
<start> historical and linguistic evidence <end>,<start> ऐतिहासिक एव भाषाई परमाण <end>,4,4
<start> by the year <end>,<start> तक <end>,4,2
<start> international radio of china <end>,<start> चीन का अतरराषटरीय रडियो <end>,4,4
"<start> so , this is climber . <end>","<start> तो ,  यह  ह | <end>",4,5
<start> detailed lesson detailed lesson external link <end>,<start> मोटा पाठमोटा पाठ वाहय सतर  <end>,4,6
<start> of black cowboy hats . <end>,<start> चरवाहो की काली टोपियो स <end>,4,5
"<start> originates in the brain , <end>","<start> मसतिषक म उतपनन होती ह , <end>",4,5
<start> he must be worshiped . <end>,<start> वो पजा और उपासना का विषय ह। <end>,4,7
"<start> imagine it says ted , <end>","<start> सोचिय यहा लिखा हो टड , <end>",4,5
"<start> busy highways , toll booths , <end>","<start> वयसत हाईव स ,  टोल नाक स , <end>",4,6
<start> the highest human doings . <end>,<start> अगरकय मानवीय गतिविधियो <end>,4,3
<start> arrangement of the team . <end>,<start> टीम सरचना <end>,4,2
<start> between insects and plants . <end>,<start> कीड और पौधो क बीच . <end>,4,5
<start> that was totally ideological <end>,<start> जो परणतः एक खास सिदधात स चल रहा था <end>,4,9
<start> fatepur sikhri s strong door <end>,<start> फतहपर सीकरी का बलनद दरवाजा <end>,4,5
"<start> in reading and writing , <end>","<start> कारयशालाओ का आयोजन कर , <end>",4,4
"<start> family ego , national ego , <end>","<start> परिवार का अहम ,  राषटर का अहम , <end>",4,6
<start> think its not there <end>,<start> शायद नही ह। <end>,4,3
<start> from their local environment . <end>,<start> अपन सथानीय परिवश स . <end>,4,4
<start> mahabharat <end>,<start> महाभारत <end>,4,4
"<start> so we asked ourselves , <end>","<start> तो हमन अपन आप स पछा , <end>",4,6
<start> and the dark cloths <end>,<start> और अधर कपडा <end>,4,3
<start> the photo was horrible . <end>,<start> वह तसवीर भयानक थी | <end>,4,5
<start> literature relating the children . <end>,<start> बाल साहितय <end>,4,2
<start> they have needs which <end>,<start> उनकी आवशयकताए ह <end>,4,3
<start> or even hate you . <end>,<start> और न तमस नफरत करगी . <end>,4,5
<start> and others are ambiguous . <end>,<start> और कछ क थोड असपषट . <end>,4,5
<start> proposal carried to parliament <end>,<start> ससद म लाय जान वाल परसताव <end>,4,6
<start> that afghans were frustrated . <end>,<start> कि अफगान निराश थ . <end>,4,4
<start> the leaflet describes <end>,<start> पतरक म बताया गया ह <end>,4,5
<start> i know that beat . <end>,<start> म जानती ह उस ताल को . <end>,4,6
<start> white on the walls . <end>,<start> दीवारो पर सफदी . <end>,4,3
"<start> and the gymnosophist answered , <end>","<start> और नग फकीर न जवाब दिया , <end>",4,6
<start> i searched for beauty <end>,<start> मन सदरता की तलाश की <end>,4,5
<start> and we pay for <end>,<start> जिसकी हम कीमत चकात ह <end>,4,5
<start> common diseases of goats <end>,<start> बकरियो क सामानय रोग <end>,4,4
<start> of the younger population . <end>,<start> छोटी उमर क लोगो की . <end>,4,5
<start> campaign in east asia <end>,<start> परव एशिया म अभियान <end>,4,4
<start> muthitha mazila ye amal <end>,<start> मततहिदा मजलिसएअमल <end>,4,2
<start> thank you very much . <end>,<start> आपका बहतबहत धनयवाद। <end>,4,3
"<start> a wearisome , confused jumble . <end>","<start> थका दन वाली ,  असपषट खिचडी .  <end>",4,5
<start> he s the technology wiz . <end>,<start> य तकनीक की विशषजञ ह। <end>,4,5
<start> and insist on respect . <end>,<start> और सममान माग रह ह। <end>,4,5
<start> you live only once <end>,<start> कि आप कवल एक बार जीत ह <end>,4,7
<start> it s a phenomenal thing . <end>,<start> यह वासतव म कमाल ह। <end>,4,5
"<start> puran poli , aambat varan , <end>",<start> परण पोळी आबट वरण <end>,4,4
<start>  <end>,<start>  <end>,4,7
<start> ullasam <end>,<start> उलासाम <end>,4,7
<start> uttarpradesh government official website . <end>,<start> उततर परदश सरकार का आधिकारिक जालसथल <end>,4,6
<start> has the same crypto theme . <end>,<start> उसी विषय पर ह . <end>,4,4
<start> popular destinations of rajasthan <end>,<start> राजसथान क परसिदध सथल <end>,4,4
"<start> understanding of the security , <end>","<start> सरकषा की समझ , <end>",4,3
<start> this woman went back <end>,"<start> इस सतरी न वापस जा कर , <end>",4,6
<start> sharmeen is actually here . <end>,<start> शारमीन वहा पर ह। <end>,4,4
<start> buildings are complex ecosystems <end>,<start> भवन एक जटिल पारिततर ह <end>,4,5
"<start> without computers , without telephones , <end>","<start> कपयटर क बिना ,  टलीफोन क बिना , <end>",4,6
<start> people would have thought <end>,<start> तो लोग सोचत कि <end>,4,4
<start> that is my idea . <end>,<start> यही मरी सोच ह . <end>,4,4
<start> what about global politics ? <end>,<start> विशव की राजनीती क बार म कया  ? <end>,4,8
"<start> we ve driven , miles . <end>","<start> हम इस     ,     मील चला चक ह | <end>",4,8
<start> . . . don t you feel ? <end>,<start> .  .  .  आपको नही लग रहा ह ? <end>,4,6
"<start> the mixtape , the fanzine , <end>","<start> टप मिकस करना ,  फन मगजीन वगरह निकानला <end>",4,7
"<start> the acronym is rasa , <end>","<start> सकषिपत शबद रस   ह , <end>",4,5
<start> the characters of mahabharath <end>,<start> महाभारत क पातर <end>,4,3
"<start> on the ground , right ? <end>","<start> सतह पर ,  ठीक ? <end>",4,3
<start> brief story of mahabharata <end>,<start> महाभारत की सकषिपत कथा <end>,4,4
<start> model entertainment website <end>,<start> मोडल और इनटरटनमनट वब साइट <end>,4,5
<start> his studies also continued . <end>,<start> उनका अधययन भी जारी रहा । <end>,4,6
<start> start of the war <end>,<start> यदध की शरवात <end>,4,3
<start> indian restaurants in britain <end>,"<start> बरिटन म भारतीय भोजनालयो म , <end>",4,5
<start> is the wrong benchmark . <end>,<start> गलत आकलन ह। <end>,4,3
<start> to these far flung places ? <end>,<start> उन सब दरदराज जगहो पर ? <end>,4,5
"<start> and cause irreversible damage , <end>",<start> और अपरिवरतनीय कषति ना पहच <end>,4,5
<start> gautam buddha nagar district <end>,<start> गौतम बदध नगर जिला <end>,4,4
<start> of what about inspiring <end>,<start> कयो न म पररित कर <end>,4,5
<start> category america s president <end>,<start> शरणीअमरीकी राषटरपति <end>,4,2
"<start> which you couldn t anticipate , <end>","<start> जो आप परतिआशा नही कर सकत , <end>",4,6
<start> a pretty large error . <end>,<start> एक बहत बडी तरटि ह . <end>,4,5
"<start> incredible tolerance for risk , <end>","<start> जोखिम उठान की अविशवसनीय काबलियत हो , <end>",4,6
<start> help with health costs <end>,<start> आरोगय खरच क लिए आरथिक मदद  . <end>,4,7
"<start> the third largest organized crime , <end>","<start> तीसरा सबस बडा सगठित अपराध , <end>",4,5
<start> this is lake baikal <end>,<start> यह बकाल झील ह <end>,4,4
<start> category nobel prize award <end>,<start> शरणीनोबल परसकार सममानित <end>,4,3
<start> as it s exploring around . <end>,<start> जस जस यह आसपास घमता ह <end>,4,6
<start> google international web page <end>,<start> गगल का अतरराषटरीय जालपषठ <end>,4,5
<start> fact related to ramayan <end>,<start> रामायण स समबधित तथय <end>,4,4
"<start> when that doesn t work , <end>","<start> जब वह काम नही करता , <end>",4,5
<start> and in six months <end>,"<start> और छः महीनो म , <end>",4,4
<start> midges and climate change <end>,<start> मचछर और जलवाय परिवरतन <end>,4,4
<start> khchyam ki madhushala <end>,<start> खययाम की मधशाला <end>,4,4
<start> and look at this <end>,<start> और य दखि य  <end>,4,5
<start> meaning of inscription court <end>,<start> अभिलख नयायालय का अरथ <end>,4,4
<start> but there s something else . <end>,"<start> मागर कछ था  , <end>",4,4
<start> because the world s problems <end>,<start> कयोकि दनिया की समसयाए <end>,4,4
<start> on that fact space . <end>,<start> उस तथयो क कषतर म | <end>,4,6
<start> people had to choose <end>,<start> लोगो को चनना था <end>,4,4
<start> shalom . sat sri akal . <end>,<start> शलोम। सत शरी अकाल। <end>,4,4
<start> international cricket council <end>,<start> अतरराषटरीय करिकट परिषद <end>,4,4
<start> from terrorism to tourism . <end>,<start> आतकवाद स परयटन म। <end>,4,4
<start> history of hindi literature <end>,<start> हिदी साहितय का इतिहास <end>,4,4
<start> s news underjallyperkedra news portal online news <end>,<start>     अनतरजालीय पर कनदरित  समाचार पोरटल    <end>,4,12
<start> nobel foundation of ravindranath <end>,<start> रवीनदरनाथ जीवनी   <end>,4,4
<start> a very simple definition . <end>,<start> एक बहत ही सरल परिभाशा . <end>,4,5
<start> to control and predict <end>,<start> नियतरण करना और अनमान लगाना <end>,4,5
<start> internatonal israiel terrorists desk <end>,<start> इजराइल वशविक आतकवाद डसक <end>,4,4
<start> rangoli <end>,<start> रगोली <end>,4,1
<start> i guess i must . <end>,<start> दखना तो पडगा शायद . <end>,4,4
<start> from their better foods . <end>,<start> सहतमद आहार स आया ह . <end>,4,5
<start> eventually get through this <end>,<start> बाहर निकाला जा सक . <end>,4,4
<start> crown copyright . <end>,<start> छरोतन कॉपीराइट <end>,4,3
"<start> yet , nothing was happening . <end>",<start> फिर भी कछ नही हो रहा था | <end>,4,8
<start> democrat and internal terrorism <end>,<start> लोकततर और घरल आतकवाद <end>,4,4
<start> contain names of merchants . <end>,<start> वयापारियो क नाम अकित ह। <end>,4,5
<start> this was after <end>,<start>  <end>,4,1
<start> these cars went nowhere . <end>,<start> ऐसी कार नही बन सकी | <end>,4,6
<start> buddh aur nachgar <end>,<start> बदध और नाचघर <end>,4,4
"<start> and in the process , <end>","<start> और इस दौरान , <end>",4,3
<start> sur s love for krishna <end>,<start> सर क कषण परम और माधरय परतिमरति ह। <end>,4,8
<start> but what s the trick <end>,<start> लकिन कौन सी चालाकी ह <end>,4,5
"<start> in particular , in iraq . <end>","<start> विशष रप स , इराक म <end>",4,4
<start> security remedy against amendment <end>,<start> सशोधन क विरदध सरकषा उपाय <end>,4,5
<start> because it is empathy . <end>,<start> कयोकि यह समानभति ह <end>,4,4
"<start> in africa , in lebanon , <end>","<start> जो अफरिका ,  लबानान , <end>",4,3
"<start> got to know me , <end>","<start> जो वो मिल पायी , <end>",4,4
<start> in the united states . <end>,<start> सयकत राजय अमरिका म . <end>,4,4
"<start> most people , including psychologists , <end>","<start> तो जयादातर लोग ,  और मनोवजञानिक <end>",4,5
"<start> then this occasional compassion , <end>",<start> तब य यदाकदा सहानभति <end>,4,4
<start> culture of veda period <end>,<start> वदिक ससकति <end>,4,2
<start> adam ostrow hello . <end>,<start> एडम ओसतरो हलो . <end>,4,4
<start> that wasn t too terrible . <end>,<start> कछ खास नही ह। <end>,4,4
<start> times have changed . <end>,<start> परत अब समय बदल गया ह  . <end>,4,7
<start> reason for doing sex <end>,<start> मथन क कारण <end>,4,3
<start> they ve begun to walk <end>,<start> उनहोन चलना शर किया ह <end>,4,5
<start> a similar sporting event . <end>,"<start> न सगठन को ,  उनह एक इसी तरह क खल क आयोजन म मदद करन क लिए कहा ह <end>",4,18
"<start> it has empowered me , <end>","<start> मझ ताकत दी ह , <end>",4,4
